province,zone,ea,Id_hh,hh_size,hh_size_male,hh_size_female,ag_area,nb_cow,nb_buffalo,nb_donkeys,nb_sheep,nb_goat,nb_pig,nb_chicken,nb_duck,TLUs
1,2,15,"1,885",4,0,4,1.02,2,1,0,1,1,0,5,0,1.75
1,2,15,"1,827",8,5,3,0.37,6,2,0,0,2,0,25,0,4.45
1,2,15,"1,833",4,1,3,0.36,0,1,0,0,7,0,2,0,1.22
1,2,15,"1,898",4,2,2,0.05,0,1,0,0,0,1,3,0,0.73
1,2,15,"1,904",6,4,2,0.85,3,0,0,0,8,0,10,0,2.4
1,2,15,"1,793",4,1,3,0.36,2,2,0,0,0,0,10,0,2.1
1,2,15,"1,866",5,2,3,0.83,0,0,0,0,0,0,0,0,0
1,2,15,"1,887",7,3,4,0.32,2,1,0,0,2,0,10,0,1.8
1,2,15,"1,836",7,1,6,0,1,0,0,0,3,0,0,0,0.8
1,2,15,"1,869",4,2,2,0.41,0,0,0,0,2,1,6,0,0.46
1,2,15,"1,894",5,2,3,0.61,7,0,0,0,5,0,3,0,4.03
1,2,15,"1,875",4,2,2,0.36,2,0,0,0,0,0,10,0,1.1
1,2,15,"1,896",3,1,2,0,0,0,0,0,0,0,20,0,0.2
1,2,15,"1,843",7,3,4,0.68,0,0,0,0,0,0,0,0,0
1,2,15,"1,788",4,1,3,0.61,0,1,0,0,3,0,0,0,0.8
1,2,15,"1,844",6,2,4,0.61,2,1,0,0,0,0,30,0,1.8
1,2,15,"1,777",6,1,5,1.69,4,0,0,0,3,0,8,0,2.38
1,2,15,"1,796",4,3,1,0.2,1,2,0,0,2,0,3,0,1.73
1,2,15,"1,816",3,2,1,0.22,0,0,0,0,0,0,4,0,0.04
1,2,15,"1,830",5,1,4,0,0,1,0,0,1,0,0,0,0.6
1,2,15,"1,848",2,0,2,0.01,0,0,0,0,4,0,0,0,0.4
1,2,15,"1,863",5,1,4,0.56,4,0,0,0,5,0,0,0,2.5
1,2,15,"1,819",3,1,2,0.51,0,2,0,0,2,0,4,0,1.24
1,2,15,"1,876",4,2,2,1.32,2,1,0,0,4,0,13,0,2.03
1,2,15,"1,897",5,3,2,0.51,4,1,0,0,0,0,1,0,2.51
1,2,15,"1,811",4,2,2,0.04,0,0,0,0,5,0,0,0,0.5
1,2,15,"1,799",5,3,2,0.09,4,0,0,0,0,0,0,0,2
1,2,15,"1,797",5,3,2,0.41,2,0,0,0,5,0,0,0,1.5
1,2,15,"1,771",6,3,3,0.15,2,0,0,0,0,0,2,0,1.02
1,2,15,"1,792",4,1,3,0.1,0,1,0,0,0,0,1,0,0.51
1,2,15,"1,829",9,5,4,0.16,0,2,0,0,4,0,7,0,1.47
1,2,15,"1,808",3,1,2,0.17,3,0,0,0,0,0,0,0,1.5
1,2,15,"1,800",4,2,2,1.02,2,2,0,0,6,0,0,0,2.6
1,2,15,"1,886",6,2,4,0.51,2,0,0,0,4,0,0,0,1.4
1,2,15,"1,814",3,1,2,0.41,3,0,0,0,4,2,5,0,2.35
1,2,15,"1,789",5,3,2,0.15,3,0,0,0,3,0,0,0,1.8
1,2,15,"1,901",3,2,1,0.25,1,0,0,0,1,0,5,0,0.65
1,2,15,"1,832",10,5,5,1.02,7,0,0,0,25,1,35,0,6.55
1,2,15,"1,860",8,5,3,2.71,2,3,0,0,0,0,0,0,2.5
1,2,15,"1,864",4,2,2,1.53,5,1,0,0,3,0,4,0,3.34
1,2,15,"1,769",17,6,11,0.71,2,0,0,0,0,0,0,0,1
1,2,15,"1,810",3,1,2,1,0,0,3,2,0,0,0,0,2.6
1,2,15,"1,764",5,3,2,0.85,2,0,0,0,5,0,0,0,1.5
1,2,15,"1,782",3,0,3,0.58,0,0,0,0,0,0,12,0,0.12
1,2,15,"1,890",5,3,2,0.53,2,0,0,0,0,1,7,0,1.27
1,2,15,"1,837",21,14,7,0.34,0,0,0,0,1,0,0,2,0.16
1,2,15,"1,878",7,4,3,0.37,0,2,0,0,7,0,5,0,1.75
1,2,15,"1,825",3,1,2,0.13,0,1,0,0,4,0,9,0,0.99
1,2,15,"1,818",4,2,2,0.29,2,2,0,0,1,0,0,0,2.1
1,2,15,"1,907",5,3,2,0.22,0,3,0,0,0,0,7,0,1.57
1,2,15,"1,831",6,3,3,0.28,1,0,0,0,0,0,0,0,0.5
1,2,15,"1,888",5,4,1,0.51,0,2,0,0,11,0,4,0,2.14
1,2,15,"1,867",3,2,1,0.25,0,1,0,0,3,0,1,0,0.81
1,2,15,"1,762",17,12,5,0.03,0,0,0,0,0,0,0,0,0
1,2,15,"1,787",5,2,3,1.02,0,0,0,0,8,0,6,0,0.86
1,2,15,"1,874",11,7,4,0.14,3,4,0,0,4,0,6,0,3.96
1,2,15,"1,803",7,2,5,1.35,2,0,0,0,0,0,0,0,1
1,2,15,"1,778",8,5,3,0,4,0,0,0,5,0,0,0,2.5
1,2,15,"1,824",2,0,2,0.21,0,0,0,0,2,0,4,0,0.24
1,2,15,"1,859",2,1,1,0.2,0,2,0,0,1,0,1,0,1.11
1,2,15,"1,881",6,3,3,0.76,7,2,0,0,7,1,0,0,5.4
1,2,15,"1,902",5,3,2,0.21,0,1,0,0,2,0,0,0,0.7
1,2,15,"1,780",3,2,1,1.19,2,2,0,0,0,0,13,0,2.13
1,2,16,"1,931",5,2,3,0.31,4,2,0,5,3,0,13,0,3.93
1,2,16,"2,008",6,2,4,0.09,1,1,0,0,0,0,0,0,1
1,2,16,"2,010",5,3,2,1.35,2,0,0,0,6,1,0,0,1.8
1,2,16,"2,041",4,3,1,0.25,2,0,0,0,0,0,8,0,1.08
1,2,16,"1,929",7,3,4,0.68,2,2,0,0,2,0,0,0,2.2
1,2,16,"1,982",4,2,2,0,0,0,0,0,7,0,0,0,0.7
1,2,16,"1,913",8,4,4,1.02,3,0,0,0,5,0,4,0,2.04
1,2,16,"1,945",6,3,3,1.53,6,1,0,0,0,0,10,0,3.6
1,2,16,"1,918",6,3,3,0.1,1,1,0,0,0,0,0,0,1
1,2,16,"2,012",7,5,2,0,4,0,0,0,0,0,0,0,2
1,2,16,"2,038",9,5,4,0.14,1,0,0,0,3,0,0,0,0.8
1,2,16,"2,000",6,3,3,0.61,2,0,0,0,8,3,10,0,2.5
1,2,16,"1,983",3,1,2,0.41,0,1,0,0,0,0,1,0,0.51
1,2,16,"2,011",4,2,2,0.41,0,3,0,0,3,0,3,0,1.83
1,2,16,"1,965",4,2,2,0.92,2,1,0,0,1,2,5,0,2.05
1,2,16,"1,933",6,3,3,0.16,4,0,0,0,13,0,23,0,3.53
1,2,16,"1,916",4,2,2,0.13,0,1,0,0,60,0,5,0,6.55
1,2,16,"1,998",2,0,2,0.66,3,2,0,0,12,0,9,0,3.79
1,2,16,"1,914",3,1,2,0.1,2,0,0,0,3,0,4,0,1.34
1,2,16,"1,977",7,3,4,0.1,0,0,0,0,0,0,0,0,0
1,2,16,"2,026",7,3,4,0.2,1,1,0,0,4,0,0,0,1.4
1,2,16,"1,912",7,5,2,0.15,2,0,0,0,4,0,0,0,1.4
1,2,16,"2,025",4,2,2,0.03,2,0,0,0,2,0,0,0,1.2
1,2,16,"1,935",6,4,2,0.1,3,0,0,0,0,0,0,0,1.5
1,2,16,"1,975",5,2,3,0.27,0,0,0,0,0,0,0,0,0
1,2,16,"1,976",4,3,1,0,2,0,0,0,0,0,0,0,1
1,2,16,"1,989",12,8,4,0.17,2,0,0,0,2,0,2,0,1.22
1,2,16,"2,033",5,3,2,0.14,0,0,0,0,0,0,0,0,0
1,2,16,"2,004",4,2,2,0.61,2,1,0,0,3,0,5,0,1.85
1,2,16,"1,970",7,3,4,0.51,6,0,0,0,7,0,5,0,3.75
1,2,16,"2,006",6,3,3,0.1,0,0,0,0,0,0,0,0,0
1,2,16,"1,980",5,2,3,0.14,1,0,0,0,1,0,0,0,0.6
1,2,16,"1,952",6,3,3,0.17,0,0,0,0,0,0,0,0,0
1,2,16,"2,005",7,2,5,1.27,3,0,0,0,5,1,20,0,2.4
1,2,16,"2,034",8,4,4,1.02,1,0,0,0,0,0,0,0,0.5
1,2,16,"2,036",7,4,3,0.71,6,3,0,0,13,0,0,0,5.8
1,2,16,"1,960",8,5,3,0.66,2,0,0,0,1,1,7,0,1.37
1,2,16,"2,017",19,8,11,1.02,2,0,0,0,2,0,0,0,1.2
1,2,16,"1,932",7,1,6,1.78,4,3,0,0,7,0,9,0,4.29
1,2,16,"1,923",5,2,3,0.2,0,0,0,0,0,0,0,0,0
1,2,16,"2,023",4,2,2,0.01,0,0,0,0,0,0,10,0,0.1
1,2,16,"1,927",5,2,3,0,2,2,0,0,0,0,0,0,2
1,2,16,"1,937",6,3,3,0.34,1,1,0,0,1,0,0,0,1.1
1,2,16,"1,956",13,6,7,1.35,7,2,0,0,7,0,15,0,5.35
1,2,16,"1,939",11,4,7,0.41,2,0,0,0,0,0,0,0,1
1,2,16,"2,032",4,1,3,0.05,0,0,0,0,0,0,0,0,0
1,2,16,"2,007",6,3,3,0.03,2,0,0,0,2,0,4,0,1.24
1,2,16,"1,991",5,3,2,0.17,0,0,0,0,3,1,3,0,0.53
1,2,16,"1,969",4,3,1,0.01,0,0,0,0,0,0,0,0,0
1,2,16,"2,021",6,2,4,0.17,3,0,0,0,3,0,0,0,1.8
1,2,16,"1,934",6,3,3,2.03,2,2,0,0,5,0,0,1,2.53
1,2,16,"1,973",4,1,3,0.1,3,0,0,0,4,0,5,0,1.95
1,2,16,"2,031",2,1,1,0.25,0,1,0,0,4,0,6,0,0.96
1,2,16,"1,992",2,1,1,0.41,2,0,0,0,0,0,0,0,1
1,2,16,"1,942",1,1,0,0.36,0,1,0,0,0,0,1,0,0.51
1,2,16,"2,037",4,2,2,1.35,2,2,0,0,0,0,0,0,2
1,2,16,"2,039",3,1,2,0.2,3,0,0,3,0,0,0,0,1.8
1,2,16,"2,014",2,1,1,0.68,2,0,0,0,0,0,0,0,1
1,2,16,"1,955",6,3,3,0.2,0,1,0,0,0,0,0,0,0.5
1,2,16,"1,925",5,2,3,0.14,4,0,0,0,2,0,10,0,2.3
1,2,16,"1,996",7,3,4,0.43,3,2,0,0,5,2,80,0,4.2
1,2,16,"2,020",7,4,3,0.1,0,0,0,1,0,0,0,4,0.22
1,2,16,"1,944",4,2,2,0.44,1,2,0,0,1,0,5,0,1.65
1,2,16,"1,946",4,2,2,0,2,0,0,0,0,0,0,0,1
1,2,16,"1,981",6,2,4,0.25,4,2,0,0,1,0,6,0,3.16
1,2,16,"2,003",3,2,1,0.16,1,0,0,0,6,0,0,0,1.1
1,2,16,"2,016",6,4,2,0,0,1,0,0,0,0,0,0,0.5
1,2,16,"1,940",2,0,2,0.07,0,0,0,0,0,0,0,0,0
1,2,16,"1,963",4,1,3,0.34,2,1,0,0,9,0,0,0,2.4
1,2,16,"1,954",6,5,1,0.84,5,0,0,0,5,0,4,0,3.04
1,2,16,"1,915",11,5,6,1.61,4,0,0,0,3,0,0,0,2.3
1,2,16,"1,920",5,2,3,0.58,4,1,0,0,0,0,0,0,2.5
1,2,16,"1,967",4,2,2,0.41,0,4,0,0,13,0,15,0,3.45
1,2,16,"2,030",5,2,3,0.41,2,2,0,0,3,0,0,0,2.3
1,2,16,"1,972",5,3,2,1.02,2,2,0,0,5,0,1,0,2.51
1,2,16,"2,044",6,3,3,0.03,0,0,0,0,0,0,0,0,0
1,2,16,"1,988",7,4,3,2.37,2,2,0,0,2,0,0,0,2.2
1,2,16,"1,974",3,1,2,0.51,4,1,0,0,0,0,0,0,2.5
1,2,16,"1,994",11,6,5,0.13,4,2,0,0,0,0,0,0,3
1,2,16,"1,921",5,3,2,0.61,5,0,0,8,0,0,9,0,3.39
1,2,16,"2,024",1,1,0,0.14,0,0,0,0,0,0,0,0,0
1,2,16,"1,922",4,2,2,0.51,1,1,0,0,2,0,0,0,1.2
1,2,16,"1,910",2,1,1,0.15,4,0,0,0,3,1,0,0,2.5
1,2,16,"1,971",4,3,1,0.41,1,1,0,0,3,0,4,0,1.34
1,2,16,"1,995",10,4,6,0,9,4,0,0,18,0,1,0,8.31
1,2,16,"2,043",6,3,3,0.09,2,0,0,0,4,0,15,0,1.55
1,2,16,"2,028",2,0,2,0.06,0,2,0,0,3,0,1,0,1.31
1,2,16,"1,984",4,2,2,0.05,0,0,0,0,3,0,8,0,0.38
1,2,16,"2,022",8,3,5,0.41,9,2,0,0,10,0,13,0,6.63
1,2,16,"2,027",13,8,5,0.1,5,1,0,0,2,0,1,0,3.21
1,2,16,"2,019",8,2,6,0.71,5,0,0,0,16,0,4,0,4.14
1,2,16,"1,911",5,3,2,0.38,1,2,0,0,0,0,2,0,1.52
1,2,16,"1,936",2,1,1,0.54,0,0,0,0,0,0,0,0,0
1,2,16,"2,013",5,1,4,0.68,1,2,0,0,8,0,30,0,2.6
1,2,16,"1,919",10,4,6,0.33,5,0,0,0,0,0,0,0,2.5
1,2,16,"1,950",3,2,1,0.03,0,0,0,0,0,0,0,0,0
1,2,16,"1,966",3,2,1,0,1,0,0,0,3,0,2,0,0.82
1,2,16,"1,951",6,4,2,0.25,0,0,0,0,0,0,0,0,0
1,2,16,"1,948",5,3,2,0.27,2,2,0,0,3,0,0,0,2.3
1,2,16,"1,993",6,3,3,0.17,4,0,0,0,1,0,4,0,2.14
1,2,16,"1,958",5,3,2,0.68,2,0,0,0,0,0,0,0,1
1,2,16,"2,035",7,2,5,1.12,3,2,0,0,9,0,25,0,3.65
1,2,16,"2,009",4,2,2,0.17,0,0,0,0,2,0,0,0,0.2
1,2,16,"1,959",5,1,4,0.22,2,0,0,0,3,0,6,0,1.36
1,2,16,"1,924",2,1,1,0.25,5,1,0,0,3,0,7,0,3.37
1,2,16,"1,949",1,0,1,0.34,1,0,0,0,1,2,0,0,1
1,2,16,"1,990",9,7,2,0.1,2,0,0,0,0,0,2,0,1.02
1,2,16,"1,926",5,1,4,0.1,0,0,0,0,0,1,52,0,0.72
1,2,16,"1,985",7,3,4,0.07,1,0,0,0,2,0,0,0,0.7
1,2,16,"1,941",4,3,1,0.36,0,3,0,0,2,0,20,0,1.9
1,2,16,"1,978",7,4,3,0.51,0,2,0,0,2,0,0,0,1.2
1,2,16,"1,962",5,2,3,1.04,0,2,0,0,3,0,5,0,1.35
1,2,16,"1,928",6,2,4,0.36,2,3,0,0,0,0,3,0,2.53
1,2,16,"2,042",3,2,1,0.51,0,2,0,0,6,0,5,0,1.65
1,2,16,"1,930",3,1,2,0.54,3,1,0,0,4,0,0,0,2.4
1,2,16,"1,957",6,2,4,0.68,1,0,0,0,0,0,0,0,0.5
1,2,16,"2,001",5,2,3,1.02,0,0,0,0,0,0,0,0,0
1,2,16,"1,938",2,1,1,0.42,2,0,0,0,6,0,1,0,1.61
1,2,16,"1,987",5,2,3,0.02,0,0,0,0,0,0,0,0,0
1,2,16,"1,947",6,2,4,2.71,8,0,0,0,3,0,0,0,4.3
1,2,16,"1,997",4,2,2,0.85,2,0,0,0,0,0,0,0,1
1,2,16,"1,961",5,3,2,0.61,0,2,0,0,3,0,0,0,1.3
1,2,16,"1,953",9,4,5,0.1,0,0,0,0,4,0,0,0,0.4
1,2,16,"1,968",2,1,1,0.15,0,2,0,0,2,0,3,0,1.23
1,2,16,"1,964",7,3,4,0,2,1,0,0,4,0,7,0,1.97
1,2,16,"1,979",10,4,6,0,1,0,0,0,0,0,0,0,0.5
1,2,16,"2,015",4,2,2,0.46,6,3,0,0,5,0,0,0,5
1,2,16,"2,040",5,2,3,0.11,3,0,0,0,12,0,3,0,2.73
1,2,16,"2,029",5,3,2,0.07,0,0,0,0,0,0,0,0,0
1,2,16,"2,018",9,5,4,0.76,2,1,0,0,9,0,2,0,2.42
1,2,16,"2,002",4,3,1,0.24,2,0,0,0,0,0,1,0,1.01
1,2,17,"2,097",4,1,3,1.86,0,0,0,0,7,0,5,0,0.75
1,2,17,"2,107",2,1,1,0.1,0,0,0,0,4,0,0,0,0.4
1,2,17,"2,091",8,5,3,0.81,1,0,0,0,6,0,0,0,1.1
1,2,17,"2,098",8,4,4,2.03,2,3,0,0,0,0,0,0,2.5
1,2,17,"2,136",3,2,1,0.17,6,4,0,3,6,0,11,0,6.01
1,2,17,"2,128",11,5,6,1.37,2,2,0,0,5,0,7,0,2.57
1,2,17,"2,133",4,2,2,0.15,0,1,0,0,8,0,12,0,1.42
1,2,17,"2,063",5,1,4,0.81,3,2,0,0,4,0,3,0,2.93
1,2,17,"2,124",4,3,1,0.05,3,0,0,0,0,0,0,0,1.5
1,2,17,"2,069",4,3,1,0.29,0,0,0,0,3,0,8,0,0.38
1,2,17,"2,118",4,1,3,0.31,1,2,0,0,5,0,0,0,2
1,2,17,"2,127",3,2,1,0.17,1,1,0,0,0,0,7,0,1.07
1,2,17,"2,141",4,1,3,0.36,7,2,0,0,5,0,2,0,5.02
1,2,17,"2,050",6,4,2,0.84,3,0,0,0,3,0,0,0,1.8
1,2,17,"2,125",7,5,2,0.07,1,1,0,0,2,0,0,0,1.2
1,2,17,"2,051",3,2,1,0,1,0,0,0,1,0,0,0,0.6
1,2,17,"2,072",5,2,3,0.47,2,3,0,0,2,0,2,0,2.72
1,2,17,"2,064",4,1,3,0.2,0,0,0,0,12,1,6,0,1.46
1,2,17,"2,140",1,0,1,1.35,2,0,0,0,5,0,0,0,1.5
1,2,17,"2,052",4,2,2,0.15,0,5,0,0,0,0,0,0,2.5
1,2,17,"2,099",3,1,2,0,2,2,0,0,1,0,1,0,2.11
1,2,17,"2,145",3,2,1,0.61,2,0,0,0,0,0,0,0,1
1,2,17,"2,096",4,0,4,0.25,0,1,0,0,2,1,4,0,0.94
1,2,17,"2,101",5,3,2,0.99,2,2,0,0,5,0,13,0,2.63
1,2,17,"2,138",7,4,3,0.23,5,0,0,0,7,1,9,0,3.49
1,2,17,"2,066",5,2,3,0.68,0,0,0,0,0,0,0,0,0
1,2,17,"2,053",6,5,1,0.52,2,0,0,0,6,0,19,0,1.79
1,2,17,"2,048",3,1,2,0.08,3,0,0,0,1,1,2,0,1.82
1,2,17,"2,121",7,4,3,0.36,3,1,0,0,5,3,10,0,3.2
1,2,17,"2,074",5,3,2,0.2,2,3,0,0,1,0,356,0,6.16
1,2,17,"2,059",8,3,5,0.01,4,0,0,6,0,0,0,5,2.75
1,2,17,"2,106",5,2,3,0.41,3,3,0,0,30,0,15,0,6.15
1,2,17,"2,119",5,3,2,0.68,0,0,0,0,2,5,2,0,1.22
1,2,17,"2,068",6,4,2,0.33,2,4,0,2,17,0,2,0,4.92
1,2,17,"2,047",9,6,3,0.44,23,0,0,4,0,0,0,0,11.9
1,2,17,"2,062",2,1,1,0,0,1,0,0,0,0,0,0,0.5
1,2,17,"2,076",6,2,4,0.24,0,0,0,0,0,0,0,0,0
1,2,17,"2,105",5,4,1,1.27,0,2,0,0,2,0,3,0,1.23
1,2,17,"2,095",5,2,3,0,0,1,0,0,0,0,20,0,0.7
1,2,17,"2,104",7,2,5,0.54,4,2,0,0,10,0,10,0,4.1
1,2,17,"2,055",3,1,2,0.31,4,1,0,0,2,0,0,0,2.7
1,2,17,"2,111",4,2,2,0.17,2,0,0,0,2,0,0,0,1.2
1,2,17,"2,088",4,2,2,0.15,1,0,0,0,0,0,0,0,0.5
1,2,17,"2,144",5,2,3,0.31,1,2,0,0,1,0,16,0,1.76
1,2,17,"2,093",10,6,4,0,2,2,0,0,9,0,0,0,2.9
1,2,17,"2,131",4,2,2,1.02,0,1,0,0,4,0,0,0,0.9
1,2,17,"2,135",7,2,5,0.18,2,2,0,0,1,0,0,0,2.1
1,2,17,"2,113",3,2,1,0.31,4,0,0,0,0,0,0,0,2
1,2,17,"2,102",5,1,4,0.07,0,0,0,0,5,0,0,0,0.5
1,2,17,"2,045",5,2,3,0.06,0,2,0,0,0,0,20,0,1.2
1,2,17,"2,090",4,2,2,0.15,0,0,0,0,4,0,3,0,0.43
1,2,17,"2,085",4,2,2,0.17,2,1,0,0,3,0,4,2,1.9
1,2,17,"2,120",3,2,1,0.56,4,0,0,0,3,1,10,0,2.6
1,2,17,"2,060",5,3,2,0.07,0,1,0,0,1,0,0,0,0.6
1,2,17,"2,073",4,2,2,0.31,5,0,0,0,16,5,8,0,5.18
1,2,17,"2,077",6,4,2,0.51,0,0,0,0,0,0,0,0,0
1,2,17,"2,070",5,3,2,1.14,2,1,0,0,7,0,0,0,2.2
1,2,17,"2,103",2,1,1,0,3,0,0,0,4,0,5,0,1.95
1,2,17,"2,087",4,3,1,0.51,2,0,0,0,1,0,0,0,1.1
1,2,17,"2,057",3,1,2,0,2,0,0,0,1,1,0,0,1.3
1,2,17,"2,094",3,1,2,0.16,0,0,0,0,7,0,9,0,0.79
1,2,17,"2,058",2,0,2,0.1,1,0,0,0,4,0,6,0,0.96
1,2,17,"2,084",6,3,3,0.24,3,1,0,0,2,0,0,0,2.2
1,2,17,"2,112",3,1,2,1.38,6,0,0,0,8,1,6,0,4.06
1,2,17,"2,080",9,4,5,2.03,2,1,0,0,0,0,0,0,1.5
1,2,17,"2,082",6,2,4,2.03,7,2,0,0,6,0,0,0,5.1
1,2,17,"2,078",5,4,1,0.83,2,1,0,0,5,1,9,0,2.29
1,2,17,"2,071",9,2,7,0,0,0,0,0,4,1,12,5,0.87
1,2,17,"2,086",3,0,3,0.1,1,1,0,0,0,0,0,0,1
1,2,17,"2,110",29,13,16,4.57,2,7,0,0,1,0,0,0,4.6
1,2,17,"2,081",5,3,2,1.35,2,2,0,0,0,0,0,0,2
1,2,17,"2,083",7,3,4,0.37,2,1,0,0,3,0,0,0,1.8
1,2,17,"2,092",7,4,3,1.22,1,2,0,0,8,0,11,0,2.41
1,2,17,"2,100",7,3,4,0.37,3,0,0,0,8,0,10,0,2.4
1,2,17,"2,067",10,6,4,0.07,0,0,0,0,0,0,0,0,0
1,2,17,"2,137",5,3,2,0.1,0,2,0,0,2,0,0,0,1.2
1,2,17,"2,115",10,6,4,1.69,0,0,0,0,4,0,0,0,0.4
1,2,17,"2,046",2,1,1,0.51,3,0,0,0,1,0,0,0,1.6
1,2,17,"2,142",5,3,2,0.07,0,0,0,0,0,0,0,0,0
1,2,17,"2,075",5,3,2,0.51,0,4,0,0,10,0,5,0,3.05
1,2,17,"2,056",6,3,3,0.68,2,0,0,0,0,0,0,0,1
1,2,17,"2,132",4,1,3,1.02,0,0,0,0,0,0,1,2,0.07
1,2,17,"2,126",15,8,7,2.71,3,0,0,0,0,0,0,0,1.5
1,2,17,"2,122",7,3,4,0,2,1,0,0,0,0,5,0,1.55
1,2,17,"2,123",9,6,3,0.41,3,1,0,0,5,1,5,0,2.75
1,2,17,"2,117",2,1,1,0.15,0,0,0,0,0,0,0,0,0
1,2,17,"2,114",7,4,3,0.1,0,0,0,0,4,0,20,0,0.6
1,2,17,"2,061",2,1,1,0,1,0,0,0,0,0,0,0,0.5
1,2,17,"2,065",4,2,2,0.68,2,2,0,0,4,0,0,0,2.4
1,2,17,"2,143",5,2,3,0.2,0,0,0,0,4,0,17,0,0.57
1,2,17,"2,054",5,2,3,0.34,6,0,0,0,6,0,0,0,3.6
1,2,17,"2,129",7,4,3,0.61,2,0,0,0,0,0,2,0,1.02
1,2,17,"2,134",4,3,1,0.56,6,2,0,0,4,0,0,0,4.4
1,2,17,"2,109",4,2,2,0.15,3,0,0,0,3,0,7,0,1.87
1,2,17,"2,089",5,1,4,0.17,0,0,0,0,0,1,7,0,0.27
1,2,18,"2,268",7,4,3,0.15,5,0,0,0,2,1,10,0,3
1,2,18,"2,225",4,3,1,0.15,3,2,0,0,0,0,0,0,2.5
1,2,18,"2,151",6,3,3,0.72,2,0,0,0,2,1,12,0,1.52
1,2,18,"2,235",9,3,6,0.85,1,2,0,0,0,0,0,0,1.5
1,2,18,"2,278",4,2,2,0.05,0,1,0,0,1,0,8,0,0.68
1,2,18,"2,160",6,4,2,0.68,3,2,0,0,13,0,7,0,3.87
1,2,18,"2,269",5,3,2,0.23,3,1,0,0,3,0,8,0,2.38
1,2,18,"2,216",6,2,4,0.2,2,1,0,0,3,0,3,0,1.83
1,2,18,"2,195",9,5,4,0.43,5,0,0,0,16,0,12,0,4.22
1,2,18,"2,281",4,2,2,0.03,0,0,0,0,0,0,0,0,0
1,2,18,"2,211",5,3,2,1.52,4,5,0,0,4,0,25,0,5.15
1,2,18,"2,253",8,4,4,0.03,1,2,0,0,0,0,0,0,1.5
1,2,18,"2,199",4,2,2,0.2,2,0,0,0,0,0,0,0,1
1,2,18,"2,204",5,2,3,0.17,0,2,0,0,0,2,5,0,1.45
1,2,18,"2,176",8,3,5,0.07,0,1,0,0,0,0,0,0,0.5
1,2,18,"2,248",6,4,2,0.68,2,0,0,0,0,0,0,0,1
1,2,18,"2,277",15,8,7,1.69,2,1,0,0,6,0,0,0,2.1
1,2,18,"2,155",1,0,1,0.76,0,0,0,0,0,0,0,0,0
1,2,18,"2,182",3,1,2,0.03,0,0,0,0,0,0,0,0,0
1,2,18,"2,210",3,1,2,0.25,0,2,0,0,7,1,6,0,1.96
1,2,18,"2,228",5,3,2,0.34,0,0,0,0,0,1,1,0,0.21
1,2,18,"2,148",4,3,1,0,2,0,0,0,0,0,0,0,1
1,2,18,"2,156",4,1,3,0.06,3,0,0,0,0,0,2,0,1.52
1,2,18,"2,203",7,4,3,0.46,0,2,0,0,7,0,10,0,1.8
1,2,18,"2,226",7,4,3,1.54,5,1,0,0,4,0,4,0,3.44
1,2,18,"2,241",6,4,2,0.41,0,2,0,0,8,0,7,0,1.87
1,2,18,"2,282",9,6,3,0.76,3,0,0,0,0,1,6,0,1.76
1,2,18,"2,242",2,1,1,0.31,0,2,0,0,0,0,5,0,1.05
1,2,18,"2,185",3,1,2,0,3,2,0,0,2,0,0,0,2.7
1,2,18,"2,198",3,1,2,0.06,0,0,0,0,2,0,0,0,0.2
1,2,18,"2,232",6,3,3,0.74,2,2,0,0,7,0,0,0,2.7
1,2,18,"2,271",5,1,4,0.05,0,0,0,0,4,0,1,0,0.41
1,2,18,"2,194",6,3,3,0.74,4,4,0,0,8,1,9,0,5.09
1,2,18,"2,239",3,2,1,0.24,0,0,0,0,5,0,0,0,0.5
1,2,18,"2,187",5,2,3,0.66,9,0,0,0,2,1,3,0,4.93
1,2,18,"2,258",4,3,1,0.81,0,0,0,0,1,0,0,0,0.1
1,2,18,"2,146",6,3,3,0.17,0,0,0,0,2,0,0,0,0.2
1,2,18,"2,186",7,3,4,0.27,2,0,0,0,11,0,5,0,2.15
1,2,18,"2,205",6,3,3,0.2,2,0,0,0,0,0,0,0,1
1,2,18,"2,276",3,2,1,0.26,0,0,0,0,0,0,0,0,0
1,2,18,"2,150",8,3,5,0.68,2,0,0,0,1,0,0,0,1.1
1,2,18,"2,246",6,4,2,0.51,6,0,0,0,4,0,0,0,3.4
1,2,18,"2,161",3,1,2,0.2,2,0,0,0,7,0,1,0,1.71
1,2,18,"2,147",6,2,4,0,6,0,0,0,1,0,2,0,3.12
1,2,18,"2,164",4,1,3,0.22,2,0,0,0,4,0,6,0,1.46
1,2,18,"2,215",5,2,3,0.1,0,0,0,0,0,0,0,0,0
1,2,18,"2,166",4,3,1,0.2,3,0,0,0,0,0,0,0,1.5
1,2,18,"2,249",13,6,7,0,0,9,0,0,5,0,0,0,5
1,2,18,"2,188",4,3,1,0.15,1,0,0,0,0,0,1,0,0.51
1,2,18,"2,255",3,1,2,0.26,3,0,0,0,0,0,12,0,1.62
1,2,18,"2,222",2,0,2,0.12,0,0,0,0,0,0,0,0,0
1,2,18,"2,238",3,2,1,0.71,3,1,0,0,7,0,4,0,2.74
1,2,18,"2,172",2,1,1,0.72,2,1,0,0,6,0,2,0,2.12
1,2,18,"2,218",5,3,2,0.34,0,0,0,0,3,0,0,0,0.3
